# gapseq version: 1.5.0 2477543b
# Transporter sequence DB md5sum: b99a77e (2024-11-09)
# genome_format=prot
id	tc	sub	sub_gapseq	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|Q3JZE4|4.A.2.1.22	4.A.2.1.22	fructose	D-Fructose	EX_cpd00082_e0	rxn05560,rxn08535,rxn08536,rxn10175	gnl|TC-DB|Q3JZE4|4.A.2.1.22	24.4	1.13e-19	87	83.9	NP_418335.4 putative PTS enzyme IIBC component FrvB [Escherichia coli str. K-12 substr. MG1655]	120	431	transporter
gnl|TC-DB|Q3JZE2|4.A.2.1.22	4.A.2.1.22	fructose	D-Fructose	EX_cpd00082_e0	rxn05560,rxn08535,rxn08536,rxn10175	gnl|TC-DB|Q3JZE2|4.A.2.1.22	40.2	7.97e-22	79.7	99	NP_416888.1 putative PTS enzyme IIB component FryB [Escherichia coli str. K-12 substr. MG1655]	4	105	transporter
gnl|TC-DB|Q3JZE2|4.A.2.1.22	4.A.2.1.22	fructose	D-Fructose	EX_cpd00082_e0	rxn05560,rxn08535,rxn08536,rxn10175	gnl|TC-DB|Q3JZE2|4.A.2.1.22	40	2.95e-20	75.9	97.1	NP_418388.1 putative PTS enzyme IIB component FrwD [Escherichia coli str. K-12 substr. MG1655]	4	103	transporter
gnl|TC-DB|Q3JZE3|4.A.2.1.22	4.A.2.1.22	fructose	D-Fructose	EX_cpd00082_e0	rxn05560,rxn08535,rxn08536,rxn10175	gnl|TC-DB|Q3JZE3|4.A.2.1.22	30.4	1.21e-17	75.5	89.9	NP_415259.1 2-O-alpha-mannosyl-D-glycerate specific PTS enzyme II [Escherichia coli str. K-12 substr. MG1655]	35	168	transporter
gnl|TC-DB|Q3JZE2|4.A.2.1.22	4.A.2.1.22	fructose	D-Fructose	EX_cpd00082_e0	rxn05560,rxn08535,rxn08536,rxn10175	gnl|TC-DB|Q3JZE2|4.A.2.1.22	38.6	6.23e-18	74.3	98.1	NP_416672.1 fructose-specific PTS multiphosphoryl transfer protein FruA [Escherichia coli str. K-12 substr. MG1655]	105	204	transporter
gnl|TC-DB|Q3JZE2|4.A.2.1.22	4.A.2.1.22	fructose	D-Fructose	EX_cpd00082_e0	rxn05560,rxn08535,rxn08536,rxn10175	gnl|TC-DB|Q3JZE2|4.A.2.1.22	42.4	1.72e-15	67.4	89.3	NP_415259.1 2-O-alpha-mannosyl-D-glycerate specific PTS enzyme II [Escherichia coli str. K-12 substr. MG1655]	186	277	transporter
gnl|TC-DB|Q3JZE3|4.A.2.1.22	4.A.2.1.22	fructose	D-Fructose	EX_cpd00082_e0	rxn05560,rxn08535,rxn08536,rxn10175	gnl|TC-DB|Q3JZE3|4.A.2.1.22	26.7	9.76e-11	53.9	100	NP_417671.1 phosphotransferase system enzyme IIA(Ntr) [Escherichia coli str. K-12 substr. MG1655]	8	154	transporter
gnl|TC-DB|Q3JZE3|4.A.2.1.22	4.A.2.1.22	fructose	D-Fructose	EX_cpd00082_e0	rxn05560,rxn08535,rxn08536,rxn10175	gnl|TC-DB|Q3JZE3|4.A.2.1.22	24.4	6.24e-09	50.4	87.9	NP_416884.1 putative PTS multiphosphoryl transfer protein FryA [Escherichia coli str. K-12 substr. MG1655]	695	822	transporter
gnl|TC-DB|Q3JZE3|4.A.2.1.22	4.A.2.1.22	fructose	D-Fructose	EX_cpd00082_e0	rxn05560,rxn08535,rxn08536,rxn10175	gnl|TC-DB|Q3JZE3|4.A.2.1.22	25.8	6.26e-08	47.4	83.2	NP_416674.1 fructose-specific PTS multiphosphoryl transfer protein FruB [Escherichia coli str. K-12 substr. MG1655]	18	135	transporter
gnl|TC-DB|T5HN74|4.A.2.1.23	4.A.2.1.23	fructose	D-Fructose	EX_cpd00082_e0	rxn05560,rxn08535,rxn08536,rxn10175	gnl|TC-DB|T5HN74|4.A.2.1.23	37.5	1.59e-86	273	97.4	NP_416672.1 fructose-specific PTS multiphosphoryl transfer protein FruA [Escherichia coli str. K-12 substr. MG1655]	105	553	transporter
gnl|TC-DB|T5HN74|4.A.2.1.23	4.A.2.1.23	fructose	D-Fructose	EX_cpd00082_e0	rxn05560,rxn08535,rxn08536,rxn10175	gnl|TC-DB|T5HN74|4.A.2.1.23	32.8	2.77e-70	228	94	NP_418335.4 putative PTS enzyme IIBC component FrvB [Escherichia coli str. K-12 substr. MG1655]	6	451	transporter
gnl|TC-DB|T5HN74|4.A.2.1.23	4.A.2.1.23	fructose	D-Fructose	EX_cpd00082_e0	rxn05560,rxn08535,rxn08536,rxn10175	gnl|TC-DB|T5HN74|4.A.2.1.23	31.2	1.15e-56	196	95.1	NP_415259.1 2-O-alpha-mannosyl-D-glycerate specific PTS enzyme II [Escherichia coli str. K-12 substr. MG1655]	186	633	transporter
gnl|TC-DB|T5HN74|4.A.2.1.23	4.A.2.1.23	fructose	D-Fructose	EX_cpd00082_e0	rxn05560,rxn08535,rxn08536,rxn10175	gnl|TC-DB|T5HN74|4.A.2.1.23	24.3	4e-29	115	77.7	NP_416887.1 putative PTS enzyme IIC component FryC [Escherichia coli str. K-12 substr. MG1655]	8	409	transporter
gnl|TC-DB|T5HNP5|4.A.2.1.23	4.A.2.1.23	fructose	D-Fructose	EX_cpd00082_e0	rxn05560,rxn08535,rxn08536,rxn10175	gnl|TC-DB|T5HNP5|4.A.2.1.23	26.7	6.38e-15	67.8	95.4	NP_415259.1 2-O-alpha-mannosyl-D-glycerate specific PTS enzyme II [Escherichia coli str. K-12 substr. MG1655]	21	166	transporter
gnl|TC-DB|T5HNP5|4.A.2.1.23	4.A.2.1.23	fructose	D-Fructose	EX_cpd00082_e0	rxn05560,rxn08535,rxn08536,rxn10175	gnl|TC-DB|T5HNP5|4.A.2.1.23	29.6	3.13e-12	60.1	93.4	YP_026278.1 putative PTS multiphosphoryl transfer protein PtsA [Escherichia coli str. K-12 substr. MG1655]	687	825	transporter
gnl|TC-DB|T5HNP5|4.A.2.1.23	4.A.2.1.23	fructose	D-Fructose	EX_cpd00082_e0	rxn05560,rxn08535,rxn08536,rxn10175	gnl|TC-DB|T5HNP5|4.A.2.1.23	28.1	5.74e-08	47.8	91.4	NP_416884.1 putative PTS multiphosphoryl transfer protein FryA [Escherichia coli str. K-12 substr. MG1655]	686	822	transporter
gnl|TC-DB|P69826|4.A.2.1.24	4.A.2.1.24	D-Mannitol	D-Mannitol	EX_cpd00314_e0	rxn05617,rxn08949,rxn13934,rxn13944,rxn27343	gnl|TC-DB|P69826|4.A.2.1.24	100	0	895	100	NP_417408.1 mannitol-specific PTS enzyme IICB component CmtA [Escherichia coli str. K-12 substr. MG1655]	1	462	transporter
gnl|TC-DB|P69826|4.A.2.1.24	4.A.2.1.24	D-Mannitol	D-Mannitol	EX_cpd00314_e0	rxn05617,rxn08949,rxn13934,rxn13944,rxn27343	gnl|TC-DB|P69826|4.A.2.1.24	52.9	9.17e-160	463	98.7	NP_418056.1 mannitol-specific PTS enzyme IICBA component [Escherichia coli str. K-12 substr. MG1655]	6	471	transporter
gnl|TC-DB|P69824|4.A.2.1.24	4.A.2.1.24	D-Mannitol	D-Mannitol	EX_cpd00314_e0	rxn05617,rxn08949,rxn13934,rxn13944,rxn27343	gnl|TC-DB|P69824|4.A.2.1.24	100	8.14e-104	290	100	NP_417409.1 mannitol-specific PTS enzyme IIA component CmtB [Escherichia coli str. K-12 substr. MG1655]	1	147	transporter
gnl|TC-DB|P69824|4.A.2.1.24	4.A.2.1.24	D-Mannitol	D-Mannitol	EX_cpd00314_e0	rxn05617,rxn08949,rxn13934,rxn13944,rxn27343	gnl|TC-DB|P69824|4.A.2.1.24	37.3	1.43e-27	97.4	99.3	NP_418616.1 L-ascorbate specific PTS enzyme IIA component [Escherichia coli str. K-12 substr. MG1655]	1	149	transporter
gnl|TC-DB|P69824|4.A.2.1.24	4.A.2.1.24	D-Mannitol	D-Mannitol	EX_cpd00314_e0	rxn05617,rxn08949,rxn13934,rxn13944,rxn27343	gnl|TC-DB|P69824|4.A.2.1.24	38.5	7.68e-25	90.1	87.1	NP_418722.1 putative PTS enzyme IIA component SgcA [Escherichia coli str. K-12 substr. MG1655]	14	142	transporter
gnl|TC-DB|P69824|4.A.2.1.24	4.A.2.1.24	D-Mannitol	D-Mannitol	EX_cpd00314_e0	rxn05617,rxn08949,rxn13934,rxn13944,rxn27343	gnl|TC-DB|P69824|4.A.2.1.24	26.6	2.77e-09	51.2	91.2	NP_416674.1 fructose-specific PTS multiphosphoryl transfer protein FruB [Escherichia coli str. K-12 substr. MG1655]	5	139	transporter
gnl|TC-DB|P32154|4.A.2.1.25	4.A.2.1.25	fructose	D-Fructose	EX_cpd00082_e0	rxn05560,rxn08535,rxn08536,rxn10175	gnl|TC-DB|P32154|4.A.2.1.25	100	0	926	100	NP_418335.4 putative PTS enzyme IIBC component FrvB [Escherichia coli str. K-12 substr. MG1655]	1	483	transporter
gnl|TC-DB|P32155|4.A.2.1.25	4.A.2.1.25	fructose	D-Fructose	EX_cpd00082_e0	rxn05560,rxn08535,rxn08536,rxn10175	gnl|TC-DB|P32155|4.A.2.1.25	100	6.68e-108	300	100	NP_418336.1 putative PTS enzyme IIA component FrvA [Escherichia coli str. K-12 substr. MG1655]	1	148	transporter
gnl|TC-DB|P32154|4.A.2.1.25	4.A.2.1.25	fructose	D-Fructose	EX_cpd00082_e0	rxn05560,rxn08535,rxn08536,rxn10175	gnl|TC-DB|P32154|4.A.2.1.25	31.8	1.21e-64	216	92.5	NP_416672.1 fructose-specific PTS multiphosphoryl transfer protein FruA [Escherichia coli str. K-12 substr. MG1655]	105	540	transporter
gnl|TC-DB|P32154|4.A.2.1.25	4.A.2.1.25	fructose	D-Fructose	EX_cpd00082_e0	rxn05560,rxn08535,rxn08536,rxn10175	gnl|TC-DB|P32154|4.A.2.1.25	30.4	6.3e-56	194	96.7	NP_415259.1 2-O-alpha-mannosyl-D-glycerate specific PTS enzyme II [Escherichia coli str. K-12 substr. MG1655]	186	647	transporter
gnl|TC-DB|P32155|4.A.2.1.25	4.A.2.1.25	fructose	D-Fructose	EX_cpd00082_e0	rxn05560,rxn08535,rxn08536,rxn10175	gnl|TC-DB|P32155|4.A.2.1.25	29.8	5e-12	59.3	75	NP_415259.1 2-O-alpha-mannosyl-D-glycerate specific PTS enzyme II [Escherichia coli str. K-12 substr. MG1655]	56	169	transporter
gnl|TC-DB|P32155|4.A.2.1.25	4.A.2.1.25	fructose	D-Fructose	EX_cpd00082_e0	rxn05560,rxn08535,rxn08536,rxn10175	gnl|TC-DB|P32155|4.A.2.1.25	31.6	9.55e-12	58.5	78.4	NP_416884.1 putative PTS multiphosphoryl transfer protein FryA [Escherichia coli str. K-12 substr. MG1655]	715	830	transporter
gnl|TC-DB|P32155|4.A.2.1.25	4.A.2.1.25	fructose	D-Fructose	EX_cpd00082_e0	rxn05560,rxn08535,rxn08536,rxn10175	gnl|TC-DB|P32155|4.A.2.1.25	22.6	5.05e-05	38.9	81.8	NP_416674.1 fructose-specific PTS multiphosphoryl transfer protein FruB [Escherichia coli str. K-12 substr. MG1655]	22	138	transporter
gnl|TC-DB|Q5V5X2|4.A.2.1.26	4.A.2.1.26	fructose	D-Fructose	EX_cpd00082_e0	rxn05560,rxn08535,rxn08536,rxn10175	gnl|TC-DB|Q5V5X2|4.A.2.1.26	41.6	1.33e-115	352	93.6	NP_416911.1 PTS enzyme I [Escherichia coli str. K-12 substr. MG1655]	35	566	transporter
gnl|TC-DB|Q5V5X2|4.A.2.1.26	4.A.2.1.26	fructose	D-Fructose	EX_cpd00082_e0	rxn05560,rxn08535,rxn08536,rxn10175	gnl|TC-DB|Q5V5X2|4.A.2.1.26	36.4	1.73e-84	277	82.1	YP_026278.1 putative PTS multiphosphoryl transfer protein PtsA [Escherichia coli str. K-12 substr. MG1655]	182	651	transporter
gnl|TC-DB|Q5V5X2|4.A.2.1.26	4.A.2.1.26	fructose	D-Fructose	EX_cpd00082_e0	rxn05560,rxn08535,rxn08536,rxn10175	gnl|TC-DB|Q5V5X2|4.A.2.1.26	37.3	2.37e-82	271	82.7	NP_416884.1 putative PTS multiphosphoryl transfer protein FryA [Escherichia coli str. K-12 substr. MG1655]	172	644	transporter
gnl|TC-DB|Q5V5X2|4.A.2.1.26	4.A.2.1.26	fructose	D-Fructose	EX_cpd00082_e0	rxn05560,rxn08535,rxn08536,rxn10175	gnl|TC-DB|Q5V5X2|4.A.2.1.26	35.2	7.94e-80	263	92.5	NP_417306.1 phosphoenolpyruvate-protein phosphotransferase PtsP [Escherichia coli str. K-12 substr. MG1655]	203	727	transporter
gnl|TC-DB|q5v5x5|4.A.2.1.26	4.A.2.1.26	fructose	D-Fructose	EX_cpd00082_e0	rxn05560,rxn08535,rxn08536,rxn10175	gnl|TC-DB|q5v5x5|4.A.2.1.26	39.9	1.36e-75	235	89.3	NP_418384.1 putative PTS enzyme IIC component FrwC [Escherichia coli str. K-12 substr. MG1655]	10	335	transporter
gnl|TC-DB|q5v5x5|4.A.2.1.26	4.A.2.1.26	fructose	D-Fructose	EX_cpd00082_e0	rxn05560,rxn08535,rxn08536,rxn10175	gnl|TC-DB|q5v5x5|4.A.2.1.26	37.3	4.94e-68	221	95.6	NP_416672.1 fructose-specific PTS multiphosphoryl transfer protein FruA [Escherichia coli str. K-12 substr. MG1655]	214	559	transporter
gnl|TC-DB|q5v5x5|4.A.2.1.26	4.A.2.1.26	fructose	D-Fructose	EX_cpd00082_e0	rxn05560,rxn08535,rxn08536,rxn10175	gnl|TC-DB|q5v5x5|4.A.2.1.26	35.1	2.72e-53	181	81.5	NP_418335.4 putative PTS enzyme IIBC component FrvB [Escherichia coli str. K-12 substr. MG1655]	127	432	transporter
gnl|TC-DB|q5v5x5|4.A.2.1.26	4.A.2.1.26	fructose	D-Fructose	EX_cpd00082_e0	rxn05560,rxn08535,rxn08536,rxn10175	gnl|TC-DB|q5v5x5|4.A.2.1.26	33.6	8.58e-46	163	88.3	NP_415259.1 2-O-alpha-mannosyl-D-glycerate specific PTS enzyme II [Escherichia coli str. K-12 substr. MG1655]	304	637	transporter
gnl|TC-DB|q5v5x5|4.A.2.1.26	4.A.2.1.26	fructose	D-Fructose	EX_cpd00082_e0	rxn05560,rxn08535,rxn08536,rxn10175	gnl|TC-DB|q5v5x5|4.A.2.1.26	24	4.81e-27	108	88.5	NP_416887.1 putative PTS enzyme IIC component FryC [Escherichia coli str. K-12 substr. MG1655]	37	401	transporter
gnl|TC-DB|Q5V5X4|4.A.2.1.26	4.A.2.1.26	fructose	D-Fructose	EX_cpd00082_e0	rxn05560,rxn08535,rxn08536,rxn10175	gnl|TC-DB|Q5V5X4|4.A.2.1.26	31.5	6.8e-14	65.1	89.9	YP_026278.1 putative PTS multiphosphoryl transfer protein PtsA [Escherichia coli str. K-12 substr. MG1655]	689	828	transporter
gnl|TC-DB|P71012|4.A.2.1.4	4.A.2.1.4	fructose	D-Fructose	EX_cpd00082_e0	rxn05560,rxn08535,rxn08536,rxn10175	gnl|TC-DB|P71012|4.A.2.1.4	32.1	2.99e-82	269	95.3	NP_415259.1 2-O-alpha-mannosyl-D-glycerate specific PTS enzyme II [Escherichia coli str. K-12 substr. MG1655]	21	610	transporter
gnl|TC-DB|P42956|4.A.2.1.5	4.A.2.1.5	D-Mannitol	D-Mannitol	EX_cpd00314_e0	rxn05617,rxn08949,rxn13934,rxn13944,rxn27343	gnl|TC-DB|P42956|4.A.2.1.5	63.9	6.82e-198	561	97.5	NP_418056.1 mannitol-specific PTS enzyme IICBA component [Escherichia coli str. K-12 substr. MG1655]	5	465	transporter
gnl|TC-DB|P42956|4.A.2.1.5	4.A.2.1.5	D-Mannitol	D-Mannitol	EX_cpd00314_e0	rxn05617,rxn08949,rxn13934,rxn13944,rxn27343	gnl|TC-DB|P42956|4.A.2.1.5	51.4	1.33e-157	452	97.3	NP_417408.1 mannitol-specific PTS enzyme IICB component CmtA [Escherichia coli str. K-12 substr. MG1655]	7	456	transporter
gnl|TC-DB|C0H3V2|4.A.2.1.5	4.A.2.1.5	D-Mannitol	D-Mannitol	EX_cpd00314_e0	rxn05617,rxn08949,rxn13934,rxn13944,rxn27343	gnl|TC-DB|C0H3V2|4.A.2.1.5	40.6	1.25e-31	115	95.1	NP_418056.1 mannitol-specific PTS enzyme IICBA component [Escherichia coli str. K-12 substr. MG1655]	496	633	transporter
gnl|TC-DB|C0H3V2|4.A.2.1.5	4.A.2.1.5	D-Mannitol	D-Mannitol	EX_cpd00314_e0	rxn05617,rxn08949,rxn13934,rxn13944,rxn27343	gnl|TC-DB|C0H3V2|4.A.2.1.5	39.7	7.36e-30	108	95.1	NP_416674.1 fructose-specific PTS multiphosphoryl transfer protein FruB [Escherichia coli str. K-12 substr. MG1655]	4	139	transporter
gnl|TC-DB|C0H3V2|4.A.2.1.5	4.A.2.1.5	D-Mannitol	D-Mannitol	EX_cpd00314_e0	rxn05617,rxn08949,rxn13934,rxn13944,rxn27343	gnl|TC-DB|C0H3V2|4.A.2.1.5	25.4	2.52e-09	49.7	85.3	NP_417409.1 mannitol-specific PTS enzyme IIA component CmtB [Escherichia coli str. K-12 substr. MG1655]	22	145	transporter
gnl|TC-DB|C0H3V2|4.A.2.1.5	4.A.2.1.5	D-Mannitol	D-Mannitol	EX_cpd00314_e0	rxn05617,rxn08949,rxn13934,rxn13944,rxn27343	gnl|TC-DB|C0H3V2|4.A.2.1.5	26.1	1.11e-07	46.6	91.6	NP_415259.1 2-O-alpha-mannosyl-D-glycerate specific PTS enzyme II [Escherichia coli str. K-12 substr. MG1655]	34	170	transporter
gnl|TC-DB|C0H3V2|4.A.2.1.5	4.A.2.1.5	D-Mannitol	D-Mannitol	EX_cpd00314_e0	rxn05617,rxn08949,rxn13934,rxn13944,rxn27343	gnl|TC-DB|C0H3V2|4.A.2.1.5	32.8	1.33e-06	43.5	78.3	NP_416884.1 putative PTS multiphosphoryl transfer protein FryA [Escherichia coli str. K-12 substr. MG1655]	686	800	transporter
gnl|TC-DB|Q1LZ59|4.A.2.1.7	4.A.2.1.7	fructose	D-Fructose	EX_cpd00082_e0	rxn05560,rxn08535,rxn08536,rxn10175	gnl|TC-DB|Q1LZ59|4.A.2.1.7	34	6.35e-84	274	95	NP_415259.1 2-O-alpha-mannosyl-D-glycerate specific PTS enzyme II [Escherichia coli str. K-12 substr. MG1655]	21	604	transporter
gnl|TC-DB|Q1LZ59|4.A.2.1.7	4.A.2.1.7	fructose	D-Fructose	EX_cpd00082_e0	rxn05560,rxn08535,rxn08536,rxn10175	gnl|TC-DB|Q1LZ59|4.A.2.1.7	37.6	1.43e-82	268	75.4	NP_416672.1 fructose-specific PTS multiphosphoryl transfer protein FruA [Escherichia coli str. K-12 substr. MG1655]	96	553	transporter
gnl|TC-DB|Q8DWE7|4.A.2.1.8	4.A.2.1.8	fructose	D-Fructose	EX_cpd00082_e0	rxn05560,rxn08535,rxn08536,rxn10175	gnl|TC-DB|Q8DWE7|4.A.2.1.8	38.3	4.84e-89	279	98.3	NP_416672.1 fructose-specific PTS multiphosphoryl transfer protein FruA [Escherichia coli str. K-12 substr. MG1655]	105	557	transporter
gnl|TC-DB|Q8DWE7|4.A.2.1.8	4.A.2.1.8	fructose	D-Fructose	EX_cpd00082_e0	rxn05560,rxn08535,rxn08536,rxn10175	gnl|TC-DB|Q8DWE7|4.A.2.1.8	33.9	1.23e-63	214	90.1	NP_415259.1 2-O-alpha-mannosyl-D-glycerate specific PTS enzyme II [Escherichia coli str. K-12 substr. MG1655]	186	602	transporter
gnl|TC-DB|Q8DWE7|4.A.2.1.8	4.A.2.1.8	fructose	D-Fructose	EX_cpd00082_e0	rxn05560,rxn08535,rxn08536,rxn10175	gnl|TC-DB|Q8DWE7|4.A.2.1.8	34.8	3.73e-65	214	91	NP_418335.4 putative PTS enzyme IIBC component FrvB [Escherichia coli str. K-12 substr. MG1655]	3	430	transporter
gnl|TC-DB|Q8DWE7|4.A.2.1.8	4.A.2.1.8	fructose	D-Fructose	EX_cpd00082_e0	rxn05560,rxn08535,rxn08536,rxn10175	gnl|TC-DB|Q8DWE7|4.A.2.1.8	25.7	1.29e-33	128	77.3	NP_416887.1 putative PTS enzyme IIC component FryC [Escherichia coli str. K-12 substr. MG1655]	11	409	transporter
gnl|TC-DB|Q1LZ68|4.A.2.1.8	4.A.2.1.8	fructose	D-Fructose	EX_cpd00082_e0	rxn05560,rxn08535,rxn08536,rxn10175	gnl|TC-DB|Q1LZ68|4.A.2.1.8	31.8	4.93e-18	76.6	87.3	NP_415259.1 2-O-alpha-mannosyl-D-glycerate specific PTS enzyme II [Escherichia coli str. K-12 substr. MG1655]	40	171	transporter
gnl|TC-DB|Q1LZ68|4.A.2.1.8	4.A.2.1.8	fructose	D-Fructose	EX_cpd00082_e0	rxn05560,rxn08535,rxn08536,rxn10175	gnl|TC-DB|Q1LZ68|4.A.2.1.8	34.1	2.17e-12	60.5	84	NP_416884.1 putative PTS multiphosphoryl transfer protein FryA [Escherichia coli str. K-12 substr. MG1655]	700	826	transporter
gnl|TC-DB|Q1LZ68|4.A.2.1.8	4.A.2.1.8	fructose	D-Fructose	EX_cpd00082_e0	rxn05560,rxn08535,rxn08536,rxn10175	gnl|TC-DB|Q1LZ68|4.A.2.1.8	27.1	2.58e-12	58.2	88	NP_417671.1 phosphotransferase system enzyme IIA(Ntr) [Escherichia coli str. K-12 substr. MG1655]	25	155	transporter
gnl|TC-DB|Q1R4T1|4.A.2.1.9	4.A.2.1.9	fructose	D-Fructose	EX_cpd00082_e0	rxn05560,rxn08535,rxn08536,rxn10175	gnl|TC-DB|Q1R4T1|4.A.2.1.9	46.6	1.91e-68	222	89.3	NP_416672.1 fructose-specific PTS multiphosphoryl transfer protein FruA [Escherichia coli str. K-12 substr. MG1655]	228	554	transporter
gnl|TC-DB|Q1R4T1|4.A.2.1.9	4.A.2.1.9	fructose	D-Fructose	EX_cpd00082_e0	rxn05560,rxn08535,rxn08536,rxn10175	gnl|TC-DB|Q1R4T1|4.A.2.1.9	41.9	1.72e-50	176	82.1	NP_415259.1 2-O-alpha-mannosyl-D-glycerate specific PTS enzyme II [Escherichia coli str. K-12 substr. MG1655]	302	604	transporter
gnl|TC-DB|Q1R4T1|4.A.2.1.9	4.A.2.1.9	fructose	D-Fructose	EX_cpd00082_e0	rxn05560,rxn08535,rxn08536,rxn10175	gnl|TC-DB|Q1R4T1|4.A.2.1.9	32	1.1e-47	162	95	NP_418384.1 putative PTS enzyme IIC component FrwC [Escherichia coli str. K-12 substr. MG1655]	5	350	transporter
gnl|TC-DB|Q1R4T1|4.A.2.1.9	4.A.2.1.9	fructose	D-Fructose	EX_cpd00082_e0	rxn05560,rxn08535,rxn08536,rxn10175	gnl|TC-DB|Q1R4T1|4.A.2.1.9	26.5	5.12e-34	128	89.8	NP_418335.4 putative PTS enzyme IIBC component FrvB [Escherichia coli str. K-12 substr. MG1655]	125	467	transporter
gnl|TC-DB|Q8FC73|4.A.2.1.9	4.A.2.1.9	fructose	D-Fructose	EX_cpd00082_e0	rxn05560,rxn08535,rxn08536,rxn10175	gnl|TC-DB|Q8FC73|4.A.2.1.9	50.5	1.36e-27	94.4	97.1	NP_418385.1 putative PTS enzyme IIB component FrwB [Escherichia coli str. K-12 substr. MG1655]	3	103	transporter
gnl|TC-DB|Q1R4S9|4.A.2.1.9	4.A.2.1.9	fructose	D-Fructose	EX_cpd00082_e0	rxn05560,rxn08535,rxn08536,rxn10175	gnl|TC-DB|Q1R4S9|4.A.2.1.9	31.7	4.72e-23	91.3	92.3	NP_415259.1 2-O-alpha-mannosyl-D-glycerate specific PTS enzyme II [Escherichia coli str. K-12 substr. MG1655]	21	165	transporter
gnl|TC-DB|Q8FC73|4.A.2.1.9	4.A.2.1.9	fructose	D-Fructose	EX_cpd00082_e0	rxn05560,rxn08535,rxn08536,rxn10175	gnl|TC-DB|Q8FC73|4.A.2.1.9	48.2	9.66e-19	76.6	77.9	NP_418335.4 putative PTS enzyme IIBC component FrvB [Escherichia coli str. K-12 substr. MG1655]	5	87	transporter
gnl|TC-DB|Q8FC73|4.A.2.1.9	4.A.2.1.9	fructose	D-Fructose	EX_cpd00082_e0	rxn05560,rxn08535,rxn08536,rxn10175	gnl|TC-DB|Q8FC73|4.A.2.1.9	39	1.4e-18	71.6	96.2	NP_418388.1 putative PTS enzyme IIB component FrwD [Escherichia coli str. K-12 substr. MG1655]	4	103	transporter
gnl|TC-DB|Q1R4T1|4.A.2.1.9	4.A.2.1.9	fructose	D-Fructose	EX_cpd00082_e0	rxn05560,rxn08535,rxn08536,rxn10175	gnl|TC-DB|Q1R4T1|4.A.2.1.9	21.2	8.52e-14	68.9	88.4	NP_416887.1 putative PTS enzyme IIC component FryC [Escherichia coli str. K-12 substr. MG1655]	34	397	transporter
gnl|TC-DB|Q8FC73|4.A.2.1.9	4.A.2.1.9	fructose	D-Fructose	EX_cpd00082_e0	rxn05560,rxn08535,rxn08536,rxn10175	gnl|TC-DB|Q8FC73|4.A.2.1.9	36.8	3.27e-15	66.6	91.3	NP_416672.1 fructose-specific PTS multiphosphoryl transfer protein FruA [Escherichia coli str. K-12 substr. MG1655]	105	198	transporter
gnl|TC-DB|Q8FC73|4.A.2.1.9	4.A.2.1.9	fructose	D-Fructose	EX_cpd00082_e0	rxn05560,rxn08535,rxn08536,rxn10175	gnl|TC-DB|Q8FC73|4.A.2.1.9	30.4	6.38e-16	64.7	98.1	NP_416888.1 putative PTS enzyme IIB component FryB [Escherichia coli str. K-12 substr. MG1655]	4	105	transporter
gnl|TC-DB|Q1R4S9|4.A.2.1.9	4.A.2.1.9	fructose	D-Fructose	EX_cpd00082_e0	rxn05560,rxn08535,rxn08536,rxn10175	gnl|TC-DB|Q1R4S9|4.A.2.1.9	25.8	1.17e-12	58.9	82.1	NP_418336.1 putative PTS enzyme IIA component FrvA [Escherichia coli str. K-12 substr. MG1655]	4	130	transporter
gnl|TC-DB|Q1R4S9|4.A.2.1.9	4.A.2.1.9	fructose	D-Fructose	EX_cpd00082_e0	rxn05560,rxn08535,rxn08536,rxn10175	gnl|TC-DB|Q1R4S9|4.A.2.1.9	29.6	1.58e-11	56.2	94.9	NP_417671.1 phosphotransferase system enzyme IIA(Ntr) [Escherichia coli str. K-12 substr. MG1655]	8	154	transporter
gnl|TC-DB|Q1R4S9|4.A.2.1.9	4.A.2.1.9	fructose	D-Fructose	EX_cpd00082_e0	rxn05560,rxn08535,rxn08536,rxn10175	gnl|TC-DB|Q1R4S9|4.A.2.1.9	27.7	3.45e-09	51.2	88.5	NP_416674.1 fructose-specific PTS multiphosphoryl transfer protein FruB [Escherichia coli str. K-12 substr. MG1655]	14	146	transporter
gnl|TC-DB|Q1R4S9|4.A.2.1.9	4.A.2.1.9	fructose	D-Fructose	EX_cpd00082_e0	rxn05560,rxn08535,rxn08536,rxn10175	gnl|TC-DB|Q1R4S9|4.A.2.1.9	25.5	1.32e-08	49.7	91	NP_418056.1 mannitol-specific PTS enzyme IICBA component [Escherichia coli str. K-12 substr. MG1655]	496	634	transporter
gnl|TC-DB|P11162|4.A.3.1.1	4.A.3.1.1	lactose	Lactose	EX_cpd00208_e0	rxn10865	gnl|TC-DB|P11162|4.A.3.1.1	26.9	2.32e-27	112	75.8	NP_416251.1 N,N'-diacetylchitobiose-specific PTS enzyme IIC component [Escherichia coli str. K-12 substr. MG1655]	1	451	transporter
