# gapseq version: 2.1.0 0779b300
# Transporter sequence DB md5sum: b99a77e (2024-08-26)
# genome_format=prot
id	tc	sub	sub_gapseq	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|B1L5G5|3.A.10.1.15	3.A.10.1.15	Pyrophosphate	Pyrophosphate	EX_cpd00012_e0	rxn05635,rxn30297,rxn11268	gnl|TC-DB|B1L5G5|3.A.10.1.15	39.4	1.06e-134	409	97.6	MYb71_1_861 # 899476 # 901632 # 1 # ID=1_861;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.582	35	710	transporter
gnl|TC-DB|Q2RIS7|3.A.10.1.3	3.A.10.1.3	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|Q2RIS7|3.A.10.1.3	45.5	1.1e-162	482	97.5	MYb71_1_861 # 899476 # 901632 # 1 # ID=1_861;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.582	15	708	transporter
gnl|TC-DB|Q9S5X0|3.A.10.1.4	3.A.10.1.4	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|Q9S5X0|3.A.10.1.4	37.6	2.55e-125	387	98.3	MYb71_1_861 # 899476 # 901632 # 1 # ID=1_861;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.582	8	716	transporter
gnl|TC-DB|B0M926|3.A.10.1.5	3.A.10.1.5	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|B0M926|3.A.10.1.5	44	7.31e-156	464	94.8	MYb71_1_861 # 899476 # 901632 # 1 # ID=1_861;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.582	8	708	transporter
gnl|TC-DB|B3ECG6|3.A.10.1.6	3.A.10.1.6	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|B3ECG6|3.A.10.1.6	45	5.72e-169	499	98.7	MYb71_1_861 # 899476 # 901632 # 1 # ID=1_861;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.582	7	710	transporter
gnl|TC-DB|Q898Q9|3.A.10.1.7	3.A.10.1.7	Pyrophosphate	Pyrophosphate	EX_cpd00012_e0	rxn05635,rxn30297,rxn11268	gnl|TC-DB|Q898Q9|3.A.10.1.7	40.2	2.33e-139	422	97.5	MYb71_1_861 # 899476 # 901632 # 1 # ID=1_861;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.582	8	713	transporter
gnl|TC-DB|Q898Q9|3.A.10.1.7	3.A.10.1.7	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|Q898Q9|3.A.10.1.7	40.2	2.33e-139	422	97.5	MYb71_1_861 # 899476 # 901632 # 1 # ID=1_861;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.582	8	713	transporter
gnl|TC-DB|P21616|3.A.10.1.8	3.A.10.1.8	Pyrophosphate	Pyrophosphate	EX_cpd00012_e0	rxn05635,rxn30297,rxn11268	gnl|TC-DB|P21616|3.A.10.1.8	38.3	3.53e-126	390	88.1	MYb71_1_861 # 899476 # 901632 # 1 # ID=1_861;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.582	41	709	transporter
gnl|TC-DB|O68460|3.A.10.2.1	3.A.10.2.1	Pyrophosphate	Pyrophosphate	EX_cpd00012_e0	rxn05635,rxn30297,rxn11268	gnl|TC-DB|O68460|3.A.10.2.1	64.1	1.78e-281	786	99.6	MYb71_1_861 # 899476 # 901632 # 1 # ID=1_861;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.582	7	716	transporter
gnl|TC-DB|Q56ZN6|3.A.10.2.3	3.A.10.2.3	Pyrophosphate	Pyrophosphate	EX_cpd00012_e0	rxn05635,rxn30297,rxn11268	gnl|TC-DB|Q56ZN6|3.A.10.2.3	41.5	4.71e-164	490	91.5	MYb71_1_861 # 899476 # 901632 # 1 # ID=1_861;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.582	7	713	transporter
gnl|TC-DB|Q8PYZ7|3.A.10.2.4	3.A.10.2.4	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|Q8PYZ7|3.A.10.2.4	49.5	1.11e-199	577	96.7	MYb71_1_861 # 899476 # 901632 # 1 # ID=1_861;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.582	15	709	transporter
gnl|TC-DB|Q8ZWI8|3.A.10.3.1	3.A.10.3.1	Pyrophosphate	Pyrophosphate	EX_cpd00012_e0	rxn05635,rxn30297,rxn11268	gnl|TC-DB|Q8ZWI8|3.A.10.3.1	41	1.31e-135	414	95.8	MYb71_1_861 # 899476 # 901632 # 1 # ID=1_861;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.582	15	714	transporter
gnl|TC-DB|B3ECG7|3.A.10.3.2	3.A.10.3.2	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|B3ECG7|3.A.10.3.2	28.4	1.54e-46	174	84.2	MYb71_1_861 # 899476 # 901632 # 1 # ID=1_861;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.582	39	709	transporter
gnl|TC-DB|F4H4X4|3.A.10.3.3	3.A.10.3.3	Pyrophosphate	Pyrophosphate	EX_cpd00012_e0	rxn05635,rxn30297,rxn11268	gnl|TC-DB|F4H4X4|3.A.10.3.3	27.9	2.87e-47	177	79.2	MYb71_1_861 # 899476 # 901632 # 1 # ID=1_861;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.582	37	718	transporter
gnl|TC-DB|B6YQJ7|3.A.10.3.4	3.A.10.3.4	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|B6YQJ7|3.A.10.3.4	27.5	6.82e-45	169	85.9	MYb71_1_861 # 899476 # 901632 # 1 # ID=1_861;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.582	37	718	transporter
gnl|TC-DB|C7RKM6|3.A.10.3.5	3.A.10.3.5	Pyrophosphate	Pyrophosphate	EX_cpd00012_e0	rxn05635,rxn30297,rxn11268	gnl|TC-DB|C7RKM6|3.A.10.3.5	27.7	1.22e-43	166	82.5	MYb71_1_861 # 899476 # 901632 # 1 # ID=1_861;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.582	39	709	transporter
gnl|TC-DB|Q467F6|3.A.2.1.12	3.A.2.1.12	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|Q467F6|3.A.2.1.12	49.2	4.1e-152	444	80	MYb71_1_2322 # 2393383 # 2394912 # -1 # ID=1_2322;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.576	27	491	transporter
gnl|TC-DB|Q467E9|3.A.2.1.12	3.A.2.1.12	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|Q467E9|3.A.2.1.12	48.5	3.12e-152	441	96.6	MYb71_1_2320 # 2390856 # 2392412 # -1 # ID=1_2320;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.590	49	509	transporter
gnl|TC-DB|Q467E9|3.A.2.1.12	3.A.2.1.12	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|Q467E9|3.A.2.1.12	31.6	2.72e-45	161	86.5	MYb71_3_206 # 187455 # 188789 # -1 # ID=3_206;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.621	26	425	transporter
gnl|TC-DB|Q467E9|3.A.2.1.12	3.A.2.1.12	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|Q467E9|3.A.2.1.12	23.8	2.22e-26	108	78.3	MYb71_1_2322 # 2393383 # 2394912 # -1 # ID=1_2322;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.576	66	451	transporter
gnl|TC-DB|Q467F7|3.A.2.1.12	3.A.2.1.12	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|Q467F7|3.A.2.1.12	26	2.41e-13	66.2	95	MYb71_1_2321 # 2392483 # 2393361 # -1 # ID=1_2321;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.568	7	292	transporter
gnl|TC-DB|Q467F3|3.A.2.1.12	3.A.2.1.12	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|Q467F3|3.A.2.1.12	25.8	7.36e-13	63.2	86.9	MYb71_1_434 # 478930 # 479679 # 1 # ID=1_434;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.568	22	241	transporter
gnl|TC-DB|P29707|3.A.2.1.2	3.A.2.1.2	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|P29707|3.A.2.1.2	70.8	9.36e-222	617	98.1	MYb71_1_2320 # 2390856 # 2392412 # -1 # ID=1_2320;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.590	50	513	transporter
gnl|TC-DB|P29706|3.A.2.1.2	3.A.2.1.2	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|P29706|3.A.2.1.2	61.5	5.67e-215	601	100	MYb71_1_2322 # 2393383 # 2394912 # -1 # ID=1_2322;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.576	1	509	transporter
gnl|TC-DB|P29710|3.A.2.1.2	3.A.2.1.2	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|P29710|3.A.2.1.2	33.6	1.24e-46	155	98.6	MYb71_1_2321 # 2392483 # 2393361 # -1 # ID=1_2321;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.568	5	292	transporter
gnl|TC-DB|P29707|3.A.2.1.2	3.A.2.1.2	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|P29707|3.A.2.1.2	28.6	3.75e-39	144	86.3	MYb71_3_206 # 187455 # 188789 # -1 # ID=3_206;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.621	29	425	transporter
gnl|TC-DB|P29706|3.A.2.1.2	3.A.2.1.2	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|P29706|3.A.2.1.2	28.7	1.73e-38	143	77.8	MYb71_2_746 # 746311 # 747651 # -1 # ID=2_746;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.566	44	436	transporter
gnl|TC-DB|P29706|3.A.2.1.2	3.A.2.1.2	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|P29706|3.A.2.1.2	27.3	6.32e-28	114	79.2	MYb71_1_2320 # 2390856 # 2392412 # -1 # ID=1_2320;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.590	89	482	transporter
gnl|TC-DB|P29707|3.A.2.1.2	3.A.2.1.2	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|P29707|3.A.2.1.2	25	3.53e-22	96.3	79.7	MYb71_1_2322 # 2393383 # 2394912 # -1 # ID=1_2322;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.576	65	451	transporter
gnl|TC-DB|P21903|3.A.2.1.2	3.A.2.1.2	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|P21903|3.A.2.1.2	24.7	3.03e-12	62.4	81.3	MYb71_1_434 # 478930 # 479679 # 1 # ID=1_434;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.568	4	245	transporter
gnl|TC-DB|P29708|3.A.2.1.2	3.A.2.1.2	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|P29708|3.A.2.1.2	26.2	2.03e-10	54.3	95.4	MYb71_1_2323 # 2394912 # 2395472 # -1 # ID=1_2323;partial=00;start_type=GTG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.572	11	178	transporter
gnl|TC-DB|P21905|3.A.2.1.2	3.A.2.1.2	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|P21905|3.A.2.1.2	38.6	3.65e-06	38.5	78.7	MYb71_1_435 # 479746 # 479973 # 1 # ID=1_435;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.618	5	74	transporter
gnl|TC-DB|P21904|3.A.2.1.2	3.A.2.1.2	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|P21904|3.A.2.1.2	27.8	0.000411	36.2	88.7	MYb71_1_437 # 480772 # 481251 # 1 # ID=1_437;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.575	5	154	transporter
gnl|TC-DB|P50002|3.A.2.1.5	3.A.2.1.5	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|P50002|3.A.2.1.5	68.5	1.92e-223	621	98.7	MYb71_1_2320 # 2390856 # 2392412 # -1 # ID=1_2320;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.590	49	513	transporter
gnl|TC-DB|P50000|3.A.2.1.5	3.A.2.1.5	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|P50000|3.A.2.1.5	57.1	1.28e-204	575	99.4	MYb71_1_2322 # 2393383 # 2394912 # -1 # ID=1_2322;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.576	1	509	transporter
gnl|TC-DB|P50002|3.A.2.1.5	3.A.2.1.5	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|P50002|3.A.2.1.5	29.5	1.75e-46	164	86.3	MYb71_2_746 # 746311 # 747651 # -1 # ID=2_746;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.566	30	426	transporter
gnl|TC-DB|P50005|3.A.2.1.5	3.A.2.1.5	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|P50005|3.A.2.1.5	32.7	1.12e-46	156	98.7	MYb71_1_2321 # 2392483 # 2393361 # -1 # ID=1_2321;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.568	3	292	transporter
gnl|TC-DB|P50002|3.A.2.1.5	3.A.2.1.5	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|P50002|3.A.2.1.5	28.1	8.22e-43	154	86.5	MYb71_3_206 # 187455 # 188789 # -1 # ID=3_206;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.621	30	425	transporter
gnl|TC-DB|P50000|3.A.2.1.5	3.A.2.1.5	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|P50000|3.A.2.1.5	27.1	1.07e-28	116	78.3	MYb71_1_2320 # 2390856 # 2392412 # -1 # ID=1_2320;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.590	49	456	transporter
gnl|TC-DB|P50002|3.A.2.1.5	3.A.2.1.5	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|P50002|3.A.2.1.5	24.7	3.6e-21	93.2	78.1	MYb71_1_2322 # 2393383 # 2394912 # -1 # ID=1_2322;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.576	62	431	transporter
gnl|TC-DB|Q9RMB3|3.A.2.1.5	3.A.2.1.5	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|Q9RMB3|3.A.2.1.5	27.3	1.68e-15	68.2	95	MYb71_1_2323 # 2394912 # 2395472 # -1 # ID=1_2323;partial=00;start_type=GTG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.572	8	179	transporter
gnl|TC-DB|P50009|3.A.2.1.5	3.A.2.1.5	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|P50009|3.A.2.1.5	30.6	7.8e-14	61.2	81.2	MYb71_1_2319 # 2390325 # 2390732 # -1 # ID=1_2319;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=3-4bp;gc_cont=0.588	1	108	transporter
gnl|TC-DB|Q9RMB6|3.A.2.1.5	3.A.2.1.5	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|Q9RMB6|3.A.2.1.5	25.1	3.6e-07	46.6	79.1	MYb71_1_434 # 478930 # 479679 # 1 # ID=1_434;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.568	55	244	transporter
gnl|TC-DB|Q59166|3.A.2.1.5	3.A.2.1.5	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|Q59166|3.A.2.1.5	36.6	2.33e-05	36.2	86.6	MYb71_1_435 # 479746 # 479973 # 1 # ID=1_435;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.618	4	74	transporter
gnl|TC-DB|F8L1Z1|3.A.2.1.6	3.A.2.1.6	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|F8L1Z1|3.A.2.1.6	65.5	2.28e-213	596	98.7	MYb71_1_2320 # 2390856 # 2392412 # -1 # ID=1_2320;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.590	48	513	transporter
gnl|TC-DB|F8L1Z3|3.A.2.1.6	3.A.2.1.6	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|F8L1Z3|3.A.2.1.6	55.9	8.53e-201	565	99.2	MYb71_1_2322 # 2393383 # 2394912 # -1 # ID=1_2322;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.576	1	508	transporter
gnl|TC-DB|F8L1Z1|3.A.2.1.6	3.A.2.1.6	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|F8L1Z1|3.A.2.1.6	29.5	3.19e-42	152	86.4	MYb71_3_206 # 187455 # 188789 # -1 # ID=3_206;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.621	30	425	transporter
gnl|TC-DB|F8L1Z1|3.A.2.1.6	3.A.2.1.6	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|F8L1Z1|3.A.2.1.6	28.8	1.21e-41	151	86.1	MYb71_2_746 # 746311 # 747651 # -1 # ID=2_746;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.566	30	426	transporter
gnl|TC-DB|F8L1Z3|3.A.2.1.6	3.A.2.1.6	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|F8L1Z3|3.A.2.1.6	30.6	4.22e-41	150	82.1	MYb71_2_746 # 746311 # 747651 # -1 # ID=2_746;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.566	21	428	transporter
gnl|TC-DB|F8L1Z2|3.A.2.1.6	3.A.2.1.6	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|F8L1Z2|3.A.2.1.6	30.8	9.7e-32	116	99	MYb71_1_2321 # 2392483 # 2393361 # -1 # ID=1_2321;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.568	1	292	transporter
gnl|TC-DB|F8L1Z3|3.A.2.1.6	3.A.2.1.6	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|F8L1Z3|3.A.2.1.6	25.5	7.1e-27	110	83.7	MYb71_1_2320 # 2390856 # 2392412 # -1 # ID=1_2320;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.590	48	474	transporter
gnl|TC-DB|F8L1Z1|3.A.2.1.6	3.A.2.1.6	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|F8L1Z1|3.A.2.1.6	25.7	1.81e-24	103	81.4	MYb71_1_2322 # 2393383 # 2394912 # -1 # ID=1_2322;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.576	62	457	transporter
gnl|TC-DB|F8L1Z7|3.A.2.1.6	3.A.2.1.6	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|F8L1Z7|3.A.2.1.6	30.2	3.31e-21	86.7	83.7	MYb71_1_434 # 478930 # 479679 # 1 # ID=1_434;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.568	25	241	transporter
gnl|TC-DB|F8L1Z7|3.A.2.1.6	3.A.2.1.6	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|F8L1Z7|3.A.2.1.6	31.4	8.86e-21	85.5	76.2	MYb71_1_870 # 908184 # 908933 # -1 # ID=1_870;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.561	45	241	transporter
gnl|TC-DB|F8L1Z4|3.A.2.1.6	3.A.2.1.6	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|F8L1Z4|3.A.2.1.6	26.6	9.5e-15	66.2	91.3	MYb71_1_2323 # 2394912 # 2395472 # -1 # ID=1_2323;partial=00;start_type=GTG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.572	15	182	transporter
gnl|TC-DB|BAK19931|3.A.2.1.9	3.A.2.1.9	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|BAK19931|3.A.2.1.9	52.1	1.32e-160	462	96.6	MYb71_1_2320 # 2390856 # 2392412 # -1 # ID=1_2320;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.590	50	511	transporter
gnl|TC-DB|BAK19938|3.A.2.1.9	3.A.2.1.9	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|BAK19938|3.A.2.1.9	49.6	1.28e-154	448	89.5	MYb71_1_2322 # 2393383 # 2394912 # -1 # ID=1_2322;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.576	24	491	transporter
gnl|TC-DB|BAK19931|3.A.2.1.9	3.A.2.1.9	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|BAK19931|3.A.2.1.9	30.5	2.41e-43	155	85.1	MYb71_3_206 # 187455 # 188789 # -1 # ID=3_206;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.621	30	425	transporter
gnl|TC-DB|BAK19938|3.A.2.1.9	3.A.2.1.9	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|BAK19938|3.A.2.1.9	28.9	3.16e-39	145	76.3	MYb71_2_746 # 746311 # 747651 # -1 # ID=2_746;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.566	4	400	transporter
gnl|TC-DB|BAK19938|3.A.2.1.9	3.A.2.1.9	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|BAK19938|3.A.2.1.9	29.6	2.16e-37	140	77.8	MYb71_2_595 # 595371 # 596729 # 1 # ID=2_595;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.630	6	399	transporter
gnl|TC-DB|BAK19931|3.A.2.1.9	3.A.2.1.9	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|BAK19931|3.A.2.1.9	30.5	1.63e-34	131	78.1	MYb71_2_595 # 595371 # 596729 # 1 # ID=2_595;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.630	39	395	transporter
gnl|TC-DB|BAK19938|3.A.2.1.9	3.A.2.1.9	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|BAK19938|3.A.2.1.9	25.6	1.18e-31	125	75.9	MYb71_1_2320 # 2390856 # 2392412 # -1 # ID=1_2320;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.590	44	456	transporter
gnl|TC-DB|BAK19931|3.A.2.1.9	3.A.2.1.9	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|BAK19931|3.A.2.1.9	25	3.1e-25	105	84.3	MYb71_1_2322 # 2393383 # 2394912 # -1 # ID=1_2322;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.576	29	434	transporter
gnl|TC-DB|BAK19935|3.A.2.1.9	3.A.2.1.9	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|BAK19935|3.A.2.1.9	29.4	1.53e-19	81.6	77.2	MYb71_1_434 # 478930 # 479679 # 1 # ID=1_434;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.568	45	241	transporter
gnl|TC-DB|BAK19935|3.A.2.1.9	3.A.2.1.9	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|BAK19935|3.A.2.1.9	28.9	5.67e-19	80.1	77.2	MYb71_1_870 # 908184 # 908933 # -1 # ID=1_870;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.561	45	241	transporter
